id,date,lon,lat,logit_g,g,type,bathymetry,current_velocity,mixed_layer_depth,temperature,rep,presence
M-156,2018-04-28T22:00:00Z,73.14175605436583,3.8743249879938104,NA,NA,pseudo-absence,-405.66839599609375,0.015997186303138733,18.013254165649414,29.09014129638672,1,0
M-156,2018-04-30T22:00:00Z,73.1533032087676,4.048839415529859,NA,NA,pseudo-absence,-405.66839599609375,0.015997186303138733,18.013254165649414,29.09014129638672,1,0
M-156,2018-05-02T22:00:00Z,73.177399400625,4.110409953673604,NA,NA,pseudo-absence,-386.8958435058594,0.0203403290361166,17.855649948120117,29.072338104248047,1,0
M-156,2018-04-15T22:00:00Z,73.34906659999996,2.393283329999955,NA,NA,pseudo-absence,-199.82986450195312,0.026681996881961823,14.106757164001465,29.211578369140625,3,0
M-156,2018-04-17T22:00:00Z,73.1994300869434,2.371136043173975,NA,NA,pseudo-absence,-4.065972328186035,0.01631820946931839,7.6970086097717285,29.277124404907227,3,0
M-156,2018-04-19T22:00:00Z,73.290160153098,3.037948439049378,NA,NA,pseudo-absence,-196.484375,0.04813842102885246,16.28965187072754,29.10550308227539,3,0
M-156,2018-04-21T22:00:00Z,73.34108651296916,3.21629889479078,NA,NA,pseudo-absence,-177.640625,0.05938500910997391,15.97910213470459,29.098819732666016,3,0
M-156,2018-04-23T22:00:00Z,73.4042097671482,3.4695427828014136,NA,NA,pseudo-absence,-183.53472900390625,0.08225033432245255,10.12106990814209,29.065061569213867,3,0
M-156,2018-04-25T22:00:00Z,73.42149405251433,3.603921667517743,NA,NA,pseudo-absence,-183.53472900390625,0.08225033432245255,10.12106990814209,29.065061569213867,3,0
M-156,2018-04-27T22:00:00Z,73.26042905923724,3.7916200940788247,NA,NA,pseudo-absence,-380.11285400390625,0.05239832028746605,17.253814697265625,29.058195114135742,3,0
M-156,2018-04-29T22:00:00Z,73.28445284036994,3.960746744748435,NA,NA,pseudo-absence,-251.390625,0.029495108872652054,17.15264129638672,29.07091522216797,3,0
M-156,2018-05-01T22:00:00Z,73.25497696207184,4.473111077155143,NA,NA,pseudo-absence,-234.07986450195312,0.027077358216047287,17.413267135620117,29.06534194946289,3,0
M-156,2018-05-03T22:00:00Z,73.19021398411637,4.970705021714593,NA,NA,pseudo-absence,-355.9913330078125,0.2079969048500061,16.884227752685547,28.978731155395508,3,0
M-156,2018-04-16T22:00:00Z,73.21249675648139,2.4758198037126755,NA,NA,pseudo-absence,-333.3732604980469,0.11779755353927612,16.92655372619629,29.169307708740234,6,0
