gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1252844911	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3215:486:1-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-28.25	156.25	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3215:486:1-2002				CC_BY_NC_4_0					2024-01-24T23:16:57.656Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844889	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3211:391:1-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-29.25	111.25	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3211:391:1-2002				CC_BY_NC_4_0					2024-01-24T23:16:51.147Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844882	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3215:467:3-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-26.75	157.25	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3215:467:3-2002				CC_BY_NC_4_0					2024-01-24T23:16:55.927Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844838	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3315:226:2-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-32.25	156.75	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3315:226:2-2002				CC_BY_NC_4_0					2024-01-24T23:16:56.209Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844837	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3315:351:1-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-35.25	151.25	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3315:351:1-2002				CC_BY_NC_4_0					2024-01-24T23:17:00.505Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844797	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3216:370:4-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.75	160.75	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3216:370:4-2002				CC_BY_NC_4_0					2024-01-24T23:17:01.496Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844771	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3216:380:3-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-28.75	160.25	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3216:380:3-2002				CC_BY_NC_4_0					2024-01-24T23:16:52.644Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844683	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3311:112:3-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-31.75	112.25	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3311:112:3-2002				CC_BY_NC_4_0					2024-01-24T23:16:49.918Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844658	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3311:112:4-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-31.75	112.75	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3311:112:4-2002				CC_BY_NC_4_0					2024-01-24T23:16:58.472Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844650	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3315:131:2-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-33.25	151.75	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3315:131:2-2002				CC_BY_NC_4_0					2024-01-24T23:16:55.156Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844627	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3313:142:1-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-34.25	132.25	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3313:142:1-2002				CC_BY_NC_4_0					2024-01-24T23:16:55.807Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844607	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3315:123:4-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-32.75	153.75	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3315:123:4-2002				CC_BY_NC_4_0					2024-01-24T23:17:00.383Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844596	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3311:455:4-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-35.75	115.75	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3311:455:4-2002				CC_BY_NC_4_0					2024-01-24T23:16:58.074Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844572	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3215:467:1-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-26.25	157.25	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3215:467:1-2002				CC_BY_NC_4_0					2024-01-24T23:16:53.825Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844561	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3311:124:3-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-32.75	114.25	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3311:124:3-2002				CC_BY_NC_4_0					2024-01-24T23:17:00.936Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844542	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3311:124:2-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-32.25	114.75	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3311:124:2-2002				CC_BY_NC_4_0					2024-01-24T23:16:54.605Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844538	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3114:134:4-2001	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-13.75	144.75	50000.0						2001			2001	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3114:134:4-2001				CC_BY_NC_4_0					2024-01-24T23:16:47.111Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844531	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3215:144:4-2001	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-24.75	154.75	50000.0						2001			2001	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3215:144:4-2001				CC_BY_NC_4_0					2024-01-24T23:16:53.231Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844530	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3215:215:2-2001	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-21.25	155.75	50000.0						2001			2001	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3215:215:2-2001				CC_BY_NC_4_0					2024-01-24T23:17:01.436Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
1252844529	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3315:141:2-2000	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-34.25	151.75	50000.0						2000			2000	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3315:141:2-2000				CC_BY_NC_4_0					2024-01-24T23:16:53.637Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844524	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3114:114:4-2001	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-11.75	144.75	50000.0						2001			2001	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3114:114:4-2001				CC_BY_NC_4_0					2024-01-24T23:16:57.133Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844514	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3215:475:2-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.25	155.75	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3215:475:2-2002				CC_BY_NC_4_0					2024-01-24T23:16:59.365Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844504	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3315:141:1-2000	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-34.25	151.25	50000.0						2000			2000	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3315:141:1-2000				CC_BY_NC_4_0					2024-01-24T23:16:59.965Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844501	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3215:476:1-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.25	156.25	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3215:476:1-2002				CC_BY_NC_4_0					2024-01-24T23:16:57.699Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844499	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3215:467:4-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-26.75	157.75	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3215:467:4-2002				CC_BY_NC_4_0					2024-01-24T23:16:50.103Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844488	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3210:249:3-2001	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)				PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-24.75	109.25	50000.0						2001			2001	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3210:249:3-2001				CC_BY_NC_4_0					2024-01-24T23:16:54.543Z		GEODETIC_DATUM_ASSUMED_WGS84
1252844483	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3215:103:4-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-20.75	153.75	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3215:103:4-2002				CC_BY_NC_4_0					2024-01-24T23:16:56.187Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844482	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3211:392:4-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-29.75	112.75	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3211:392:4-2002				CC_BY_NC_4_0					2024-01-24T23:16:53.222Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844481	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3211:392:2-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-29.25	112.75	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3211:392:2-2002				CC_BY_NC_4_0					2024-01-24T23:16:54.697Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844474	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3215:469:4-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-26.75	159.75	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3215:469:4-2002				CC_BY_NC_4_0					2024-01-24T23:17:01.241Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844471	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3215:476:3-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.75	156.25	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3215:476:3-2002				CC_BY_NC_4_0					2024-01-24T23:16:55.915Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844470	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3215:475:4-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-27.75	155.75	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3215:475:4-2002				CC_BY_NC_4_0					2024-01-24T23:16:51.341Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844463	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3115:393:3-2001	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-19.75	153.25	50000.0						2001			2001	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3115:393:3-2001				CC_BY_NC_4_0					2024-01-24T23:16:58.701Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844460	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3215:457:1-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-25.25	157.25	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3215:457:1-2002				CC_BY_NC_4_0					2024-01-24T23:17:00.039Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844458	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3311:143:1-2001	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-34.25	113.25	50000.0						2001			2001	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3311:143:1-2001				CC_BY_NC_4_0					2024-01-24T23:16:59.696Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844455	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3311:123:2-2000	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-32.25	113.75	50000.0						2000			2000	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3311:123:2-2000				CC_BY_NC_4_0					2024-01-24T23:16:58.074Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
1252844452	a81bea66-5d00-4fc7-a8d8-4c873d916f06	urn:catalog:BRS:Comfish_2000_2002:37018032-3211:393:4-2002	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Carcharhinus	Carcharhinus longimanus		SPECIES	Carcharhinus longimanus (Poey, 1861)	Carcharhinus longimanus	(Poey, 1861)	AU			PRESENT		5fa89f68-9af0-4a0d-8998-ea39695c1db9	-29.75	113.75	50000.0						2002			2002	2418052	2418052	HUMAN_OBSERVATION	BRS	Comfish_2000_2002	37018032-3211:393:4-2002				CC_BY_NC_4_0					2024-01-24T23:16:57.716Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
