id,model,rep,date,lon,lat,x,y
M-130,crw,7,2017-07-03T20:00:00Z,65.47088501028769,5.788927557055558,7288.185581130194,641.2129170419793
M-130,crw,7,2017-07-04T20:00:00Z,65.35383728758191,5.692272011394038,7275.155888240075,630.4707101046445
M-130,crw,7,2017-07-05T20:00:00Z,65.16992971540385,5.688061038709069,7254.683390952185,630.0027483708558
M-130,crw,7,2017-07-06T20:00:00Z,64.9303386988732,5.706563852631333,7228.01224099335,632.0589759137615
M-130,crw,7,2017-07-07T20:00:00Z,64.74028139798561,5.678140300523446,7206.855159037001,628.9002790775197
M-130,crw,7,2017-07-08T20:00:00Z,64.74296540584102,5.6275412279914585,7207.153941424749,623.2776165504554
M-130,crw,7,2017-07-09T20:00:00Z,64.66576349278627,5.623364251541285,7198.559863775226,622.8134854147346
M-130,crw,7,2017-07-10T20:00:00Z,64.50450149613448,5.614124609721395,7180.6082604236435,621.7868204514714
M-130,crw,7,2017-07-11T20:00:00Z,64.6078461697276,5.565617914159749,7192.112536864228,616.3972575122577
M-130,crw,7,2017-07-12T20:00:00Z,64.93223081954802,5.573484600304094,7228.222870903392,617.2712917030398
M-130,crw,7,2017-07-13T20:00:00Z,65.28754922653846,5.612334082292863,7267.776735039042,621.5878674855084
M-130,crw,7,2017-07-14T20:00:00Z,65.70653667290513,5.711735538428092,7314.418204217356,632.6337201178609
M-130,crw,7,2017-07-15T20:00:00Z,66.1249645866587,5.763418832369251,7360.997386510095,638.3777217033401
M-130,crw,7,2017-07-16T20:00:00Z,66.45782632394292,5.881291235580668,7398.051385609138,651.4798689818198
M-130,crw,7,2017-07-17T20:00:00Z,66.84265284896486,6.023738086927348,7440.890078418324,667.317357502557
M-130,crw,7,2017-07-18T20:00:00Z,67.31914818862387,6.107936428442751,7493.933296994535,676.6806488897785
M-130,crw,7,2017-07-19T20:00:00Z,67.78317588123015,6.203216498383792,7545.588623449443,687.2780864568012
M-130,crw,7,2017-07-20T20:00:00Z,68.30305435202726,6.3937035323842535,7603.461230092962,708.4706801017588
M-130,crw,7,2017-07-21T20:00:00Z,68.8690668903215,6.580126878614139,7666.469457638486,729.2189143207108
M-130,crw,7,2017-07-22T20:00:00Z,69.28922902255506,6.739950717019067,7713.241692249343,747.0129953013662
M-130,crw,7,2017-07-23T20:00:00Z,69.63979818167225,6.945924963787684,7752.266872530094,769.9540465912764
M-130,crw,7,2017-07-24T20:00:00Z,69.98116658011561,7.223100772445515,7790.267828817723,800.8415296591554
M-130,crw,7,2017-07-25T20:00:00Z,70.47948555819539,7.4776310401961386,7845.74044371019,829.2223614707091
M-130,crw,7,2017-07-26T20:00:00Z,71.033009594944,7.773018508832328,7907.358457622882,862.1799497420824
M-130,crw,7,2017-07-27T20:00:00Z,71.62784295880007,8.026249740324632,7973.575004794191,890.4526734761338
M-130,crw,7,2017-07-28T20:00:00Z,72.134110717834,8.259007223024224,8029.9324739348995,916.4552830643257
M-130,crw,7,2017-07-29T20:00:00Z,72.77044169164786,8.402911835737418,8100.768513915846,932.5393977196959
M-130,crw,7,2017-07-30T20:00:00Z,73.22749098161219,8.582507921800525,8151.647008142103,952.6212173573551
M-130,crw,7,2017-07-31T20:00:00Z,73.68933393184383,8.703589208612293,8203.05913018835,966.1655326427745
M-130,crw,7,2017-08-01T20:00:00Z,74.02546776969216,8.851185410987593,8240.477377856016,982.6818529315867
M-130,crw,7,2017-08-02T20:00:00Z,74.368319562454,9.103311734399215,8278.643464843826,1010.910902628781
M-130,crw,7,2017-08-03T20:00:00Z,74.71396502221288,9.415670281020766,8317.12054141919,1045.9118273755691
M-130,crw,7,2017-08-04T20:00:00Z,74.99115542864776,9.718406194364256,8347.977236316303,1079.8650930091317
M-130,crw,7,2017-08-05T20:00:00Z,75.16333806106232,10.040107645269666,8367.144519280137,1115.9795829630023
M-130,crw,7,2017-08-06T20:00:00Z,75.32467595294257,10.365646686128658,8385.104571249907,1152.561928420938
M-130,crw,7,2017-08-07T20:00:00Z,75.47362689308378,10.651667398316008,8401.685714059604,1184.735171472018
M-130,crw,7,2017-08-08T20:00:00Z,74.41085618080179,10.946501103665328,8283.37861953837,1217.9318016116017
M-130,crw,7,2017-08-09T20:00:00Z,74.6044359691866,11.264627020572442,8304.927823009235,1253.7885882822234
M-130,crw,7,2017-08-10T20:00:00Z,74.72104211378539,11.231758524640565,8317.90835964934,1250.0820549482623
